FID,FID_1,FID_1_1,DISTRICTID,NAME,AGENCY,AGENCYURL,CONTACT,PHONE,EMAIL,SUBTYPEFIE,LASTUPDATE,LASTEDITOR,created_us,created_da,last_edite,last_edi_1,SHAPE_Leng,SHAPE_Area,Count_,Sum_Zip,Sum_Buildi,Sum_Number,Sum_Width,Sum_Length,Sum_Square,Sum_Numb_1,Sum_Occupa,Sum_Latitu,Sum_YearBu,Sum_Longit,Sum_Assess,Sum_Statio,Count_1,Sum_totalR,Sum_Exposu,Sum_Patien,Sum_RunNum,Sum_Lati_1,Sum_Long_1
124,124,124,1631,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,10852.650836000001000,6211916.161299999800000,5,308070,0.000000000000000,2,0,0,38000,0,272,203.769547800000000,7880,-448.060737800000030,0,67,1,2094,1,0,202000000000.000000000000000,40.757552900000000,-89.616830899999997
125,125,125,1628,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,5608.223615240000100,1788533.386680000000000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,1,2094,1,0,202000000000.000000000000000,40.756551000000002,-89.620986000000002
126,126,126,1627,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,8900.058293649999500,4254233.074620000100000,6,369684,120.000000000000000,12,0,0,198866,68,343,244.562058900000010,11815,-537.743080299999970,0,96,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
127,127,127,1630,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,7928.937352060000200,3213666.604770000100000,9,554526,12.000000000000000,11,60,60,133500,20,371,366.848596100000010,9829,-806.565995300000050,0,144,1,2094,1,0,202000000000.000000000000000,40.760240000000003,-89.615795000000006
128,128,128,1636,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,11326.404469900001000,5073483.925889999600000,4,246456,90.000000000000000,7,935,590,180025,14,254,163.054546600000010,1963,-358.421606699999980,0,64,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
129,129,129,1642,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,10251.554455699999000,6712598.849689999600000,5,308059,0.000000000000000,3,0,0,9201,0,314,203.790771100000000,0,-447.985498000000010,0,80,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
130,130,130,1641,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,8067.725560050000200,2560583.663029999900000,2,123228,0.000000000000000,3,0,0,38445,1,447,81.531286199999997,1959,-179.194100700000010,0,32,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
131,131,131,1640,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,7380.502616339999800,2152682.711840000000000,1,61614,20.000000000000000,2,30,90,5400,0,0,40.767631999999999,0,-89.602253000000005,0,16,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
132,132,132,1635,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,8357.620829139999800,3681023.265310000200000,2,123228,0.000000000000000,1,0,0,0,0,0,81.523719700000001,2014,-179.222916500000000,0,16,1,2094,1,0,202000000000.000000000000000,40.767814999999999,-89.610225999999997
133,133,133,1617,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,11335.041235999999000,6239749.551830000200000,1,61614,0.000000000000000,0,0,0,0,0,0,40.761203000000002,0,-89.635731000000007,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
134,134,134,1604,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,10220.105733799999000,4816218.251190000200000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
135,135,135,1639,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,3814.640224130000200,685372.955776000050000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
136,136,136,1605,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,12672.134668999999000,8050218.132050000100000,8,492919,20.000000000000000,3,46,37,5204,3,99,326.202674699999990,0,-717.142616100000050,0,149,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
137,137,137,1619,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,8821.282485109999500,4601618.649129999800000,9,554532,38.000000000000000,9,315,540,71200,2,320,366.975569899999980,1973,-806.699516099999980,3000000,128,1,2094,1,0,202000000000.000000000000000,40.775889700000000,-89.636489699999998
138,138,138,1621,Fire Station 16,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,18031.882080100000000,12184916.867699999000000,46,2834253,50.000000000000000,8,332,2248,192056,0,303,1875.834879800000000,4007,-4122.739569299999900,0,668,1,2094,1,0,202000000000.000000000000000,40.776840999999997,-89.637693999999996
139,139,139,1919,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,22836.348816000002000,19325023.106199998000000,1,61615,0.000000000000000,0,0,0,0,0,0,40.749105600000000,0,-89.652432899999994,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
140,140,140,1917,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,16382.403922300000000,9706800.059629999100000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
141,141,141,1905,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,8969.378307839999300,4006571.257280000000000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,1,2094,1,0,202000000000.000000000000000,40.755969000000000,-89.678337999999997
142,142,142,1912,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,13138.878679900001000,5868276.433950000400000,4,246458,40.000000000000000,4,130,125,12375,0,180,163.044804500000000,3973,-358.606985399999990,0,57,1,2094,1,0,202000000000.000000000000000,40.760041999999999,-89.652674000000005
143,143,143,1906,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,9892.596199769999700,5404498.284880000200000,1,61615,0.000000000000000,2,0,0,48600,0,414,40.756697000000003,1979,-89.674586000000005,0,19,1,2094,1,0,202000000000.000000000000000,40.758046999999998,-89.677036999999999
144,144,144,1907,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,16132.868551899999000,7783248.177659999600000,5,308075,20.000000000000000,5,50,50,83800,8,457,203.792941200000000,6002,-448.306859700000020,0,95,3,6282,3,0,606000000000.000000000000000,122.277911000000000,-268.994399999999980
145,145,145,1910,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,9606.034027249999800,5278252.644569999500000,6,369687,105.000000000000000,8,220,200,87000,0,230,244.589698700000010,3976,-537.935918799999970,0,114,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
146,146,146,1904,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,13468.493397599999000,8591457.764939999200000,1,61602,0.000000000000000,0,0,0,0,0,0,40.763419800000001,0,-89.674651999999995,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
147,147,147,1911,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,10482.330228800000000,5780605.160770000000000,5,308073,27.000000000000000,3,100,180,28000,0,130,203.848111899999990,0,-448.272565699999970,0,95,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
148,148,148,1908,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,8888.024880999999400,4426827.977540000300000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,1,2094,1,0,202000000000.000000000000000,40.764664000000003,-89.666381000000001
149,149,149,1903,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,16840.681267799999000,10489299.713000000000000,1,61615,0.000000000000000,0,0,0,0,0,0,40.778118200000002,0,-89.686899199999999,0,19,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
150,150,150,1909,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,12600.829029000000000,6782457.918929999700000,23,1417162,510.000000000000000,38,163,247,358386,84,127,937.693494600000010,1997,-2062.150098399999900,0,400,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
151,151,151,1913,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,14199.891871399999000,8132644.201949999700000,23,1417145,443.000000000000000,35,2961,1901,596086,423,294,937.771145100000010,24006,-2062.496686099999800,0,418,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
152,152,152,1923,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,10633.423615899999000,7065353.147839999800000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,3,6282,4,0,606000000000.000000000000000,122.323214500000010,-269.070483799999980
153,153,153,1920,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,37730.747017800000000,26931014.284100000000000,9,554535,65.000000000000000,6,265,360,183600,12,0,367.154223100000020,4034,-807.019341500000000,0,77,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
154,154,154,1901,Fire Station 19,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,1/5/2017 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,49112.583111499996000,20334468.535000000000000,11,677754,111.000000000000000,9,565,935,351808,0,593,448.594550200000010,14110,-986.488372499999970,0,191,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
155,155,155,2005,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,22032.433777800001000,13041897.280400001000000,15,924135,157.000000000000000,12,415,1598,291247,8,77,611.928091699999980,4016,-1344.496951300000100,0,300,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
156,156,156,2024,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,9401.872191410000600,5175692.401420000000000,25,1540375,111.000000000000000,10,828,1039,309507,2,758,1019.875058100000000,0,-2240.677216399999900,1606770,380,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
157,157,157,2004,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,12380.545271400000000,4850253.759469999900000,3,184731,30.000000000000000,2,0,0,4051,5,90,122.423194400000000,0,-268.839336800000010,0,60,3,6282,3,0,606000000000.000000000000000,122.421124699999990,-268.856500200000030
158,158,158,2003,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,9703.246818429999600,2711254.744810000100000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
159,159,159,2006,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,19504.028280200000000,6730334.090800000400000,1,61615,12.000000000000000,1,80,325,26000,0,0,40.807635200000000,0,-89.630927099999994,0,20,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
160,160,160,2001,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,11551.939934599999000,6286310.119719999800000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
161,161,161,2015,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,10998.101249800000000,7364155.322019999800000,2,123230,0.000000000000000,0,0,0,0,0,0,81.632012300000000,0,-179.256912699999990,0,20,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
162,162,162,2016,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,27941.199981599999000,17244552.522999998000000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
163,163,163,2014,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,11962.432483200000000,5795877.929250000000000,14,862610,159.000000000000000,12,527,805,101605,2,397,571.421217400000050,22176,-1254.601887800000000,0,280,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
164,164,164,2023,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,13735.709478400000000,10295958.480900001000000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
165,165,165,2008,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,20985.936412300001000,13024195.917900000000000,1,61525,0.000000000000000,2,0,0,135000,0,0,40.826755499999997,2011,-89.632165400000005,0,20,1,2094,1,0,202000000000.000000000000000,40.822190999999997,-89.631522000000004
166,166,166,2020,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,12810.650833300000000,6939044.508960000200000,17,1046105,25.000000000000000,1,0,0,15000,0,5,694.064869800000000,0,-1523.503978799999900,0,340,2,4188,2,0,404000000000.000000000000000,81.654696700000002,-179.233642500000000
167,167,167,2021,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,16663.504756800001000,9826141.211139999300000,1,61525,0.000000000000000,0,0,0,0,0,0,40.821596900000003,0,-89.623084800000001,0,20,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
168,168,168,2019,Fire Station 20,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,13545.830521399999000,8631474.687370000400000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
169,169,169,1505,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,10086.085531200000000,4972767.012410000000000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
170,170,170,1523,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,10894.215953400000000,6963097.506609999600000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
171,171,171,1522,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,7222.090986160000300,2424573.760859999800000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
172,172,172,1512,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,7373.446469030000100,2919485.302120000100000,18,1109052,250.000000000000000,22,0,0,348000,72,825,733.975551300000010,0,-1612.892663399999900,0,270,1,2094,1,0,202000000000.000000000000000,40.773375999999999,-89.602941000000001
173,173,173,1507,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,15662.212489400001000,6764574.678790000300000,64,3943330,763.000000000000000,50,770,1140,426525,309,775,2610.034107999999800,11997,-5735.523928499999800,0,934,3,6282,3,0,606000000000.000000000000000,122.343470000000000,-268.857894999999980
174,174,174,1503,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,10692.668602500000000,6995857.005850000300000,31,1910059,75.000000000000000,10,600,495,1381001,1,34,1264.363660700000100,3988,-2778.446387999999800,0,441,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
175,175,175,1510,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,22860.108480100000000,7589301.923619999600000,3,184845,25.000000000000000,6,0,0,134400,86,0,122.398790000000010,2000,-268.832058200000010,0,45,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
176,176,176,1514,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,11670.671914000000000,8084680.804419999900000,25,1540341,192.000000000000000,12,450,830,125600,0,620,1019.690729400000000,0,-2240.183225700000100,0,330,1,2094,1,0,202000000000.000000000000000,40.789481000000002,-89.606384000000006
177,177,177,1524,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,11522.065534600000000,7777923.761789999900000,1,61614,0.000000000000000,0,0,0,0,0,0,40.785180699999998,0,-89.602384700000002,0,15,1,2094,1,0,202000000000.000000000000000,40.786814999999997,-89.597516999999996
178,178,178,1525,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,11745.539987500000000,6068151.144059999800000,6,369690,73.000000000000000,6,410,354,16026,0,75,244.746079900000010,0,-537.616509400000040,0,90,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
179,179,179,1526,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,6657.144026410000200,2170409.195050000200000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
180,180,180,1527,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,9755.598420820000700,3412198.060320000200000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
181,181,181,1528,Fire Station 15,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,CKOHLER,3/20/2017 0:00:00,CKOHLER,3/20/2017 0:00:00,8594.704070109999500,4141616.357700000100000,0,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
182,182,182,102,Fire Central,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,9218.585819179999800,3889113.465770000100000,64,3942560,230.000000000000000,89,155,233,2451261,400,1828,2604.265889299999800,9904,-5733.859468400000000,0,71,4,8376,4,0,808000000000.000000000000000,162.766043000000000,-358.366543999999980
183,183,183,104,Fire Central,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,7353.440502610000300,2430087.823210000100000,25,1540059,245.000000000000000,71,491,651,2698942,113,1745,1017.344277800000000,5866,-2239.743644499999800,0,24,1,2094,1,0,202000000000.000000000000000,40.693410999999998,-89.587633999999994
184,184,184,110,Fire Central,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,7246.080870320000000,2984028.298400000200000,8,492823,20.000000000000000,5,40,250,28600,40,65,325.665791399999990,0,-716.755596999999970,0,24,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
185,185,185,111,Fire Central,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,7997.908905850000300,2311033.460980000000000,11,677633,67.000000000000000,10,325,678,102130,75,69,447.682651099999990,3947,-985.411743099999970,0,20,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
186,186,186,201,Fire Station 2,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,10684.315398600000000,3149208.927430000200000,15,924075,36.000000000000000,10,180,350,73900,0,285,610.237991299999980,2017,-1344.066032400000000,0,47,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
187,187,187,202,Fire Station 2,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,6464.322788460000100,2225529.337090000000000,5,308025,50.000000000000000,7,0,0,9975,44,0,203.423708699999990,0,-448.001228299999980,0,40,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
188,188,188,205,Fire Station 2,City of Peoria,http://www.peoriagov.org/fire-department/, , , ,1,10/4/2016 0:00:00,COP\jbiller,GISDATA,1/5/2017 0:00:00,GISDATA,1/5/2017 0:00:00,4322.242193180000000,938561.655693999960000,16,985652,135.000000000000000,15,255,440,140825,0,902,650.970647300000000,0,-1433.534073000000000,0,90,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
